Test Suite,Change Request,Stage,Status,Launch Time,Execution Time,Size,Shard_number,Run_number,Language
1325,3,post,PASSED,1:00:33:47,16121,LARGE,1,0,SH
1326,3,post,PASSED,1:00:33:47,14595,LARGE,2,0,SH
1327,3,post,PASSED,1:00:33:47,16617,LARGE,4,0,SH
1328,3,post,PASSED,1:00:33:47,14529,LARGE,3,0,SH
1329,3,post,PASSED,1:00:33:47,28736,LARGE,3,0,SH
1330,3,post,PASSED,1:00:33:47,24190,LARGE,1,0,SH
1331,3,post,PASSED,1:00:33:47,62177,LARGE,2,0,SH
1332,3,post,PASSED,1:00:34:03,2743,MEDIUM,0,0,JAVA
1333,3,post,PASSED,1:00:34:03,3505,SMALL,0,0,JAVA
1334,3,post,PASSED,1:00:34:03,2486,MEDIUM,0,0,JAVA
1335,3,post,PASSED,1:00:34:03,2196,MEDIUM,0,0,JAVA
1336,3,post,PASSED,1:00:34:03,2424,MEDIUM,0,0,JAVA
1337,3,post,PASSED,1:00:34:10,11100,LARGE,4,0,SH
1338,3,post,PASSED,1:00:34:10,19485,LARGE,3,0,SH
1339,3,post,PASSED,1:00:34:10,10892,LARGE,2,0,SH
1340,3,post,PASSED,1:00:34:10,12189,LARGE,1,0,SH
1341,3,post,PASSED,1:00:34:13,59044,LARGE,2,0,SH
1342,3,post,PASSED,1:00:34:13,14439,LARGE,1,0,SH
1343,3,post,PASSED,1:00:34:13,20487,LARGE,3,0,SH
1344,3,post,PASSED,1:00:34:13,16844,LARGE,4,0,SH
1345,3,post,PASSED,1:00:34:15,61236,LARGE,4,0,JAVA
1346,3,post,FAILED,1:00:34:20,66731,LARGE,5,0,JAVA
1347,3,post,PASSED,1:00:39:16,3169,MEDIUM,0,0,CC
1348,3,post,PASSED,1:00:43:01,870,SMALL,0,0,CC
1349,4,post,PASSED,1:00:46:50,1826,MEDIUM,0,0,PY
1350,4,post,PASSED,1:00:47:23,713,SMALL,0,0,JAVA
1351,4,post,PASSED,1:00:47:23,810,SMALL,0,0,JAVA
1352,4,post,PASSED,1:00:47:24,112893,LARGE,0,0,SH
1353,4,post,PASSED,1:00:47:24,1346,SMALL,0,0,PY
1354,4,post,PASSED,1:00:47:24,489,SMALL,0,0,SH
1355,4,post,PASSED,1:00:47:25,712,MEDIUM,0,0,SH
1356,4,post,PASSED,1:00:47:28,31676,LARGE,0,0,SH
1357,4,post,PASSED,1:00:47:30,2520,MEDIUM,0,0,PY
1358,4,post,PASSED,1:00:47:30,1947,SMALL,0,0,PY
1359,4,post,PASSED,1:00:47:30,2238,MEDIUM,0,0,PY
1360,4,post,PASSED,1:00:47:31,2230,SMALL,0,0,PY
1361,4,post,PASSED,1:00:47:31,2030,MEDIUM,0,0,PY
1362,4,post,PASSED,1:00:47:31,2220,SMALL,0,0,PY
1363,4,post,PASSED,1:00:47:31,1735,SMALL,0,0,PY
1364,4,post,PASSED,1:00:47:31,1822,MEDIUM,0,0,PY
1365,4,post,PASSED,1:00:47:32,2593,SMALL,0,0,PY
1366,4,post,PASSED,1:00:47:32,2364,SMALL,0,0,PY
1367,4,post,PASSED,1:00:47:32,2567,MEDIUM,0,0,PY
1368,4,post,PASSED,1:00:47:32,1541,MEDIUM,0,0,PY
1369,4,post,PASSED,1:00:47:32,4042,SMALL,0,0,PY
1370,4,post,PASSED,1:00:47:32,951,SMALL,0,0,PY
1371,4,post,PASSED,1:00:47:33,1937,MEDIUM,0,0,PY
1372,4,post,PASSED,1:00:47:33,1589,SMALL,0,0,PY
1373,4,post,PASSED,1:00:47:33,3003,SMALL,0,0,PY
1374,4,post,PASSED,1:00:47:33,2282,SMALL,0,0,PY
1375,4,post,PASSED,1:00:47:33,2311,SMALL,0,0,PY
1376,4,post,PASSED,1:00:47:33,2049,SMALL,0,0,PY
1377,4,post,PASSED,1:00:47:33,3187,SMALL,0,0,PY
1378,4,post,PASSED,1:00:47:33,2952,SMALL,0,0,PY
1379,4,post,PASSED,1:00:47:33,1816,SMALL,0,0,PY
1380,4,post,PASSED,1:00:47:34,2224,SMALL,0,0,PY
1381,4,post,PASSED,1:00:47:34,3540,MEDIUM,0,0,PY
1382,4,post,PASSED,1:00:47:39,1649,MEDIUM,0,0,PY
1383,4,post,PASSED,1:00:47:39,2694,MEDIUM,0,0,PY
1384,4,post,PASSED,1:00:47:39,1851,SMALL,0,0,PY
1385,4,post,PASSED,1:00:47:41,2280,SMALL,0,0,PY
1386,4,post,PASSED,1:00:47:41,2280,SMALL,0,0,PY
1387,4,post,PASSED,1:00:47:43,2485,SMALL,0,0,PY
1388,4,post,PASSED,1:00:47:45,8548,MEDIUM,0,0,CC
1389,4,post,PASSED,1:00:47:45,4387,SMALL,0,0,PY
1390,4,post,PASSED,1:00:47:45,3596,SMALL,0,0,PY
1391,4,post,PASSED,1:00:47:45,2104,SMALL,0,0,PY
1392,4,post,PASSED,1:00:47:53,2432,MEDIUM,0,0,PY
1393,4,post,PASSED,1:00:47:53,2697,MEDIUM,0,0,PY
1394,4,post,PASSED,1:00:47:54,10383,SMALL,0,0,PY
1395,4,post,PASSED,1:00:47:54,65886,LARGE,0,0,CC
1396,4,post,PASSED,1:00:47:55,2485,SMALL,0,0,PY
1397,4,post,PASSED,1:00:47:59,6082,SMALL,0,0,PY
1398,5,pres,PASSED,1:00:48:24,347,SMALL,0,0,CC
1399,5,pres,PASSED,1:00:48:24,212,SMALL,0,0,CC
1400,6,post,PASSED,1:00:48:26,63258,MEDIUM,0,0,PY
1401,5,pres,PASSED,1:00:48:27,318,MEDIUM,0,0,CC
1402,6,post,PASSED,1:00:48:27,222521,LARGE,0,0,WEB
1403,5,pres,PASSED,1:00:48:27,452,SMALL,0,0,CC
1404,5,pres,PASSED,1:00:48:29,242,SMALL,0,0,CC
1405,5,pres,PASSED,1:00:48:29,335,SMALL,0,0,CC
1406,5,pres,PASSED,1:00:48:29,273,SMALL,0,0,CC
1407,4,post,PASSED,1:00:48:36,1704,SMALL,0,0,PY
1408,4,post,PASSED,1:00:48:36,1557,SMALL,0,0,PY
1409,4,post,PASSED,1:00:48:36,1599,SMALL,0,0,PY
1410,4,post,PASSED,1:00:48:36,2667,MEDIUM,0,0,PY
1411,4,post,PASSED,1:00:48:40,1872,SMALL,0,0,PY
1412,4,post,PASSED,1:00:48:40,3543,MEDIUM,0,0,PY
1413,5,pres,PASSED,1:00:48:42,498,SMALL,0,0,CC
1414,5,pres,PASSED,1:00:48:42,591,SMALL,0,0,CC
1415,4,post,PASSED,1:00:48:43,2010,SMALL,0,0,PY
1416,4,post,PASSED,1:00:48:44,2191,SMALL,0,0,PY
1417,4,post,PASSED,1:00:48:48,12185,MEDIUM,0,0,CC
1418,4,post,PASSED,1:00:48:48,1745,SMALL,0,0,PY
1419,5,pres,PASSED,1:00:48:53,723,SMALL,0,0,CC
1420,5,pres,PASSED,1:00:48:53,906,SMALL,0,0,CC
1421,5,pres,PASSED,1:00:48:55,992,SMALL,0,0,CC
1422,5,pres,PASSED,1:00:48:56,725,SMALL,0,0,CC
1423,5,pres,PASSED,1:00:49:00,1164,SMALL,0,0,CC
1424,4,post,PASSED,1:00:49:06,3264,SMALL,0,0,PY
1425,4,post,PASSED,1:00:49:06,3264,SMALL,0,0,PY
1426,4,post,PASSED,1:00:49:06,2651,SMALL,0,0,PY
1427,4,post,PASSED,1:00:49:06,2286,SMALL,0,0,PY
1428,4,post,PASSED,1:00:49:06,3726,SMALL,0,0,PY
1429,4,post,PASSED,1:00:49:06,3537,SMALL,0,0,PY
1430,4,post,PASSED,1:00:49:06,2270,SMALL,0,0,PY
1431,4,post,PASSED,1:00:49:06,2594,MEDIUM,0,0,PY
1432,4,post,PASSED,1:00:49:10,2759,SMALL,0,0,PY
1433,5,pres,PASSED,1:00:49:12,1642,SMALL,0,0,CC
1434,5,pres,PASSED,1:00:49:12,1333,SMALL,0,0,CC
1435,5,pres,PASSED,1:00:49:12,3157,SMALL,0,0,CC
1436,5,pres,PASSED,1:00:49:12,1062,SMALL,0,0,CC
1437,5,pres,PASSED,1:00:49:13,7700,MEDIUM,0,0,CC
1438,5,pres,PASSED,1:00:49:13,2400,SMALL,0,0,CC
1439,4,post,PASSED,1:00:49:14,2416,SMALL,0,0,PY
1440,4,post,PASSED,1:00:49:15,3430,SMALL,0,0,PY
1441,4,post,PASSED,1:00:49:16,3153,MEDIUM,0,0,PY
1442,4,post,PASSED,1:00:49:16,2537,SMALL,0,0,PY
1443,5,pres,PASSED,1:00:49:21,57869,LARGE,0,0,CC
1444,5,pres,PASSED,1:00:49:22,3196,SMALL,0,0,CC
1445,5,pres,PASSED,1:00:49:22,3031,SMALL,0,0,CC
1446,5,pres,PASSED,1:00:49:22,4230,SMALL,0,0,CC
1447,5,pres,PASSED,1:00:49:22,2779,SMALL,0,0,CC
1448,5,pres,PASSED,1:00:49:23,2471,SMALL,0,0,CC
1449,5,pres,PASSED,1:00:49:23,4753,SMALL,0,0,CC
1450,5,pres,PASSED,1:00:49:23,2524,SMALL,0,0,CC
1451,5,pres,PASSED,1:00:49:23,2669,SMALL,0,0,CC
1452,4,post,PASSED,1:00:49:24,2598,MEDIUM,0,0,PY
1453,4,post,PASSED,1:00:49:27,2297,SMALL,0,0,PY
1454,5,pres,PASSED,1:00:49:27,4160,SMALL,0,0,CC
1455,5,pres,PASSED,1:00:49:27,1912,SMALL,0,0,CC
1456,4,post,PASSED,1:00:49:35,3905,SMALL,0,0,PY
1457,4,post,PASSED,1:00:49:37,5573,MEDIUM,0,0,PY
1458,4,post,PASSED,1:00:50:35,2964,MEDIUM,0,0,PY
1459,4,post,PASSED,1:00:50:44,35612,SMALL,0,0,PY
1460,4,post,PASSED,1:00:50:44,11367,SMALL,0,0,PY
1461,4,post,PASSED,1:00:50:44,7581,MEDIUM,0,0,PY
1462,4,post,PASSED,1:00:50:52,18395,LARGE,0,0,PY
1463,4,post,PASSED,1:00:50:55,7244,MEDIUM,0,0,CC
1464,4,post,PASSED,1:00:50:55,12099,SMALL,0,0,PY
1465,7,post,PASSED,1:00:52:29,3946,SMALL,0,0,CC
1466,4,post,PASSED,1:00:52:30,1409,SMALL,0,0,PY
1467,4,post,PASSED,1:00:52:32,18395,LARGE,0,0,PY
1468,4,post,PASSED,1:00:52:36,748,MEDIUM,0,0,SH
1469,7,post,PASSED,1:00:52:40,3343,SMALL,0,0,CC
1470,7,post,PASSED,1:00:52:40,4960,SMALL,0,0,CC
1471,7,post,PASSED,1:00:52:50,212,SMALL,0,0,CC
1472,7,post,PASSED,1:00:52:50,273,SMALL,0,0,CC
1473,7,post,PASSED,1:00:52:51,335,SMALL,0,0,CC
1474,7,post,PASSED,1:00:52:51,242,SMALL,0,0,CC
1475,7,post,PASSED,1:00:52:51,452,SMALL,0,0,CC
1476,7,post,PASSED,1:00:52:51,318,MEDIUM,0,0,CC
1477,7,post,PASSED,1:00:52:51,347,SMALL,0,0,CC
1478,7,post,PASSED,1:00:53:00,4445,SMALL,0,0,CC
1479,7,post,PASSED,1:00:53:00,3673,SMALL,0,0,CC
1480,7,post,PASSED,1:00:53:01,3332,SMALL,0,0,CC
1481,7,post,PASSED,1:00:53:01,498,SMALL,0,0,CC
1482,7,post,PASSED,1:00:53:02,591,SMALL,0,0,CC
1483,4,post,PASSED,1:00:53:02,427,SMALL,0,0,SH
1484,7,post,PASSED,1:00:53:07,906,SMALL,0,0,CC
1485,4,post,PASSED,1:00:53:07,114987,LARGE,0,0,SH
1486,7,post,PASSED,1:00:53:07,723,SMALL,0,0,CC
1487,7,post,PASSED,1:00:53:11,725,SMALL,0,0,CC
1488,7,post,PASSED,1:00:53:11,992,SMALL,0,0,CC
1489,7,post,PASSED,1:00:53:12,1164,SMALL,0,0,CC
1490,7,post,PASSED,1:00:53:19,3157,SMALL,0,0,CC
1491,7,post,PASSED,1:00:53:20,1062,SMALL,0,0,CC
1492,7,post,PASSED,1:00:53:20,1642,SMALL,0,0,CC
1493,7,post,PASSED,1:00:53:21,1333,SMALL,0,0,CC
1494,7,post,PASSED,1:00:53:23,2400,SMALL,0,0,CC
1495,7,post,PASSED,1:00:53:24,7700,MEDIUM,0,0,CC
1496,7,post,PASSED,1:00:53:25,4230,SMALL,0,0,CC
1497,7,post,PASSED,1:00:53:26,4753,SMALL,0,0,CC
1498,7,post,PASSED,1:00:53:26,2669,SMALL,0,0,CC
1499,7,post,PASSED,1:00:53:26,2471,SMALL,0,0,CC
1500,7,post,PASSED,1:00:53:26,57869,LARGE,0,0,CC
1501,7,post,PASSED,1:00:53:26,2779,SMALL,0,0,CC
1502,7,post,PASSED,1:00:53:26,2524,SMALL,0,0,CC
1503,7,post,PASSED,1:00:53:26,3031,SMALL,0,0,CC
1504,7,post,PASSED,1:00:53:26,3196,SMALL,0,0,CC
1505,7,post,PASSED,1:00:53:31,1912,SMALL,0,0,CC
1506,7,post,PASSED,1:00:53:31,4160,SMALL,0,0,CC
1507,4,post,PASSED,1:00:55:07,3012,MEDIUM,0,0,PY
1508,4,post,PASSED,1:00:55:29,2758,MEDIUM,0,0,PY
1509,4,post,PASSED,1:00:55:48,5942,SMALL,0,0,PY
1510,3,post,PASSED,1:00:56:03,3727,MEDIUM,0,0,PY
1511,4,post,PASSED,1:00:56:56,59055,LARGE,0,0,SH
1512,8,post,PASSED,1:00:57:12,37025,LARGE,0,0,WEB
1513,4,post,PASSED,1:00:57:31,1420,SMALL,0,0,PY
1514,4,post,PASSED,1:00:57:31,1148,SMALL,0,0,PY
1515,9,post,PASSED,1:01:02:32,735,MEDIUM,0,0,BORGCFG
1516,9,post,PASSED,1:01:02:49,188,SMALL,0,0,CC
1517,9,post,PASSED,1:01:02:49,420,SMALL,0,0,CC
1518,9,post,PASSED,1:01:02:49,811,SMALL,0,0,CC
1519,9,post,PASSED,1:01:02:49,392,SMALL,0,0,CC
1520,9,post,PASSED,1:01:02:49,473,SMALL,0,0,CC
1521,9,post,PASSED,1:01:02:50,584,SMALL,0,0,CC
1522,9,post,PASSED,1:01:02:50,10620,SMALL,0,0,CC
1523,9,post,PASSED,1:01:02:50,465,SMALL,0,0,CC
1524,9,post,PASSED,1:01:02:50,798,MEDIUM,0,0,CC
1525,9,post,PASSED,1:01:02:50,586,MEDIUM,0,0,CC
1526,9,post,PASSED,1:01:02:50,763,MEDIUM,0,0,CC
1527,9,post,PASSED,1:01:02:51,447,MEDIUM,0,0,CC
1528,9,post,PASSED,1:01:02:51,496,SMALL,0,0,CC
1529,9,post,PASSED,1:01:02:51,487,SMALL,0,0,CC
1530,9,post,PASSED,1:01:02:52,457,MEDIUM,0,0,CC
1531,9,post,PASSED,1:01:02:52,10560,MEDIUM,0,0,CC
1532,9,post,PASSED,1:01:02:53,1212,MEDIUM,0,0,CC
1533,9,post,PASSED,1:01:02:55,694,MEDIUM,0,0,CC
1534,9,post,PASSED,1:01:02:57,507,SMALL,0,0,CC
1535,10,post,PASSED,1:01:03:10,35036,MEDIUM,0,7,CC
1536,10,post,PASSED,1:01:03:10,40649,MEDIUM,0,4,CC
1537,10,post,PASSED,1:01:03:10,35570,MEDIUM,0,3,CC
1538,10,post,PASSED,1:01:03:10,35931,MEDIUM,0,10,CC
1539,11,post,PASSED,1:01:03:10,10056,LARGE,0,0,PY
1540,10,post,PASSED,1:01:03:10,36502,MEDIUM,0,9,CC
1541,10,post,PASSED,1:01:03:10,37237,MEDIUM,0,2,CC
1542,10,post,PASSED,1:01:03:10,38492,MEDIUM,0,8,CC
1543,10,post,PASSED,1:01:03:10,36122,MEDIUM,0,6,CC
1544,10,post,PASSED,1:01:03:10,37564,MEDIUM,0,5,CC
1545,10,post,PASSED,1:01:03:10,36712,MEDIUM,0,1,CC
1546,12,post,PASSED,1:01:03:11,741,MEDIUM,0,0,CC
1547,11,post,PASSED,1:01:03:11,231,SMALL,0,0,CC
1548,10,post,PASSED,1:01:03:12,588,SMALL,0,3,CC
1549,10,post,PASSED,1:01:03:12,529,SMALL,0,2,CC
1550,10,post,PASSED,1:01:03:12,604,SMALL,0,1,CC
1551,10,post,PASSED,1:01:03:12,563,MEDIUM,0,10,CC
1552,10,post,PASSED,1:01:03:12,492,MEDIUM,0,9,CC
1553,10,post,PASSED,1:01:03:12,508,MEDIUM,0,8,CC
1554,10,post,PASSED,1:01:03:12,539,MEDIUM,0,7,CC
1555,10,post,PASSED,1:01:03:12,59098,LARGE,0,3,CC
1556,10,post,PASSED,1:01:03:12,513,MEDIUM,0,6,CC
1557,10,post,PASSED,1:01:03:12,541,MEDIUM,0,5,CC
1558,10,post,PASSED,1:01:03:12,483,MEDIUM,0,4,CC
1559,10,post,PASSED,1:01:03:12,515,MEDIUM,0,3,CC
1560,10,post,PASSED,1:01:03:12,545,MEDIUM,0,2,CC
1561,10,post,PASSED,1:01:03:12,5376,MEDIUM,0,1,CC
1562,10,post,PASSED,1:01:03:12,67988,LARGE,0,1,CC
1563,10,post,PASSED,1:01:03:12,4738,MEDIUM,0,3,CC
1564,10,post,PASSED,1:01:03:12,496,SMALL,0,4,CC
1565,10,post,PASSED,1:01:03:12,500,SMALL,0,5,CC
1566,10,post,PASSED,1:01:03:12,602,SMALL,0,6,CC
1567,10,post,PASSED,1:01:03:12,654,SMALL,0,8,CC
1568,10,post,PASSED,1:01:03:12,560,SMALL,0,9,CC
1569,10,post,PASSED,1:01:03:12,539,SMALL,0,10,CC
1570,10,post,PASSED,1:01:03:12,607,MEDIUM,0,2,CC
1571,10,post,PASSED,1:01:03:12,623,MEDIUM,0,3,CC
1572,10,post,PASSED,1:01:03:12,665,MEDIUM,0,4,CC
1573,10,post,PASSED,1:01:03:12,653,MEDIUM,0,5,CC
1574,10,post,PASSED,1:01:03:12,673,MEDIUM,0,6,CC
1575,10,post,PASSED,1:01:03:12,611,MEDIUM,0,7,CC
1576,10,post,PASSED,1:01:03:12,711,MEDIUM,0,8,CC
1577,10,post,PASSED,1:01:03:12,598,MEDIUM,0,9,CC
1578,10,post,PASSED,1:01:03:12,610,MEDIUM,0,10,CC
1579,11,post,PASSED,1:01:03:12,704,SMALL,0,0,CC
1580,10,post,PASSED,1:01:03:12,69503,LARGE,0,6,CC
1581,10,post,PASSED,1:01:03:12,74139,LARGE,0,9,CC
1582,10,post,PASSED,1:01:03:12,618,MEDIUM,0,1,CC
1583,10,post,PASSED,1:01:03:12,4347,MEDIUM,0,7,CC
1584,10,post,PASSED,1:01:03:12,74033,LARGE,0,8,CC
1585,10,post,PASSED,1:01:03:12,489,SMALL,0,7,CC
1586,10,post,PASSED,1:01:03:12,65937,LARGE,0,10,CC
1587,10,post,PASSED,1:01:03:12,490,MEDIUM,0,1,CC
1588,10,post,PASSED,1:01:03:12,62723,LARGE,0,7,CC
1589,10,post,PASSED,1:01:03:12,4404,MEDIUM,0,10,CC
1590,10,post,PASSED,1:01:03:12,57996,LARGE,0,5,CC
1591,10,post,PASSED,1:01:03:12,4904,MEDIUM,0,9,CC
1592,10,post,PASSED,1:01:03:12,4500,MEDIUM,0,8,CC
1593,10,post,PASSED,1:01:03:12,5024,MEDIUM,0,6,CC
1594,10,post,PASSED,1:01:03:12,4850,MEDIUM,0,5,CC
1595,10,post,PASSED,1:01:03:12,5816,MEDIUM,0,4,CC
1596,10,post,PASSED,1:01:03:12,57061,LARGE,0,2,CC
1597,10,post,PASSED,1:01:03:12,66956,LARGE,0,4,CC
1598,10,post,PASSED,1:01:03:12,6055,MEDIUM,0,2,CC
1599,10,post,PASSED,1:01:03:13,10305,MEDIUM,0,4,CC
1600,10,post,PASSED,1:01:03:13,7691,MEDIUM,0,6,CC
1601,10,post,PASSED,1:01:03:13,7797,MEDIUM,0,7,CC
1602,10,post,PASSED,1:01:03:13,7731,MEDIUM,0,8,CC
1603,10,post,PASSED,1:01:03:13,7762,MEDIUM,0,9,CC
1604,10,post,PASSED,1:01:03:13,7987,MEDIUM,0,10,CC
1605,10,post,PASSED,1:01:03:13,10589,MEDIUM,0,1,CC
1606,10,post,PASSED,1:01:03:13,10513,MEDIUM,0,2,CC
1607,10,post,PASSED,1:01:03:13,10417,MEDIUM,0,6,CC
1608,10,post,PASSED,1:01:03:13,10536,MEDIUM,0,5,CC
1609,10,post,PASSED,1:01:03:13,7835,MEDIUM,0,5,CC
1610,10,post,PASSED,1:01:03:13,7697,MEDIUM,0,3,CC
1611,10,post,PASSED,1:01:03:13,7759,MEDIUM,0,2,CC
1612,10,post,PASSED,1:01:03:13,7708,MEDIUM,0,1,CC
1613,10,post,PASSED,1:01:03:13,7247,SMALL,0,10,CC
1614,10,post,PASSED,1:01:03:13,7294,SMALL,0,9,CC
1615,10,post,PASSED,1:01:03:13,7329,SMALL,0,8,CC
1616,10,post,PASSED,1:01:03:13,7250,SMALL,0,7,CC
1617,10,post,PASSED,1:01:03:13,7358,SMALL,0,6,CC
1618,10,post,PASSED,1:01:03:13,7313,SMALL,0,5,CC
1619,10,post,PASSED,1:01:03:13,7328,SMALL,0,3,CC
1620,10,post,PASSED,1:01:03:13,7153,SMALL,0,2,CC
1621,10,post,PASSED,1:01:03:13,7103,SMALL,0,1,CC
1622,10,post,PASSED,1:01:03:13,10747,MEDIUM,0,7,CC
1623,10,post,PASSED,1:01:03:13,7818,MEDIUM,0,4,CC
1624,13,post,PASSED,1:01:03:13,202,SMALL,0,8,BORGCFG
1625,13,post,PASSED,1:01:03:13,204,SMALL,0,7,BORGCFG
1626,13,post,PASSED,1:01:03:13,182,SMALL,0,9,BORGCFG
1627,13,post,PASSED,1:01:03:13,190,SMALL,0,5,BORGCFG
1628,13,post,PASSED,1:01:03:13,236,SMALL,0,4,BORGCFG
1629,10,post,PASSED,1:01:03:13,7172,SMALL,0,4,CC
1630,13,post,PASSED,1:01:03:13,229,SMALL,0,6,BORGCFG
1631,10,post,PASSED,1:01:03:13,10264,MEDIUM,0,8,CC
1632,10,post,PASSED,1:01:03:13,10418,MEDIUM,0,3,CC
1633,13,post,PASSED,1:01:03:13,390,SMALL,0,1,BORGCFG
1634,13,post,PASSED,1:01:03:13,223,SMALL,0,3,BORGCFG
1635,14,post,PASSED,1:01:03:13,944,SMALL,0,0,BORGCFG
1636,13,post,PASSED,1:01:03:13,177,SMALL,0,10,BORGCFG
1637,10,post,PASSED,1:01:03:13,10361,MEDIUM,0,10,CC
1638,10,post,PASSED,1:01:03:13,10315,MEDIUM,0,9,CC
1639,13,post,PASSED,1:01:03:13,232,SMALL,0,2,BORGCFG
1640,15,post,PASSED,1:01:03:15,103693,LARGE,0,0,CC
1641,12,post,PASSED,1:01:03:16,101,MEDIUM,0,0,CC
1642,14,post,PASSED,1:01:03:16,1086,SMALL,0,0,CC
1643,14,post,PASSED,1:01:03:16,2099,SMALL,0,0,CC
1644,15,post,PASSED,1:01:03:16,165624,LARGE,0,0,CC
1645,15,post,PASSED,1:01:03:16,86355,LARGE,0,0,CC
1646,12,post,PASSED,1:01:03:16,102,MEDIUM,0,0,CC
1647,12,post,PASSED,1:01:03:16,93,MEDIUM,0,0,CC
1648,16,post,PASSED,1:01:03:16,644,SMALL,0,0,CC
1649,15,post,PASSED,1:01:03:16,2306,SMALL,0,0,CC
1650,15,post,PASSED,1:01:03:16,35968,MEDIUM,0,0,CC
1651,15,post,PASSED,1:01:03:16,25070,LARGE,0,0,CC
1652,15,post,PASSED,1:01:03:16,9014,MEDIUM,0,0,CC
1653,15,post,PASSED,1:01:03:16,10991,SMALL,0,0,CC
1654,15,post,PASSED,1:01:03:16,15254,MEDIUM,0,0,CC
1655,15,post,PASSED,1:01:03:16,12542,SMALL,0,0,CC
1656,15,post,PASSED,1:01:03:16,17866,MEDIUM,0,0,CC
1657,12,post,PASSED,1:01:03:17,100,SMALL,0,0,CC
1658,12,post,PASSED,1:01:03:17,121,SMALL,0,0,CC
1659,12,post,PASSED,1:01:03:17,108,MEDIUM,0,0,CC
1660,12,post,PASSED,1:01:03:17,99,SMALL,0,0,CC
1661,12,post,PASSED,1:01:03:17,2784,MEDIUM,0,0,CC
1662,12,post,PASSED,1:01:03:17,106,SMALL,0,0,CC
1663,14,post,PASSED,1:01:03:17,735,MEDIUM,0,0,BORGCFG
1664,15,post,PASSED,1:01:03:17,5979,MEDIUM,0,0,CC
1665,12,post,PASSED,1:01:03:17,3589,MEDIUM,0,0,CC
1666,15,post,PASSED,1:01:03:17,28333,MEDIUM,0,0,CC
1667,15,post,PASSED,1:01:03:17,78853,MEDIUM,0,0,CC
1668,15,post,PASSED,1:01:03:17,340019,LARGE,0,0,CC
1669,15,post,PASSED,1:01:03:17,4335,SMALL,0,0,CC
1670,12,post,PASSED,1:01:03:18,124,MEDIUM,0,0,CC
1671,12,post,PASSED,1:01:03:18,268,SMALL,0,0,CC
1672,12,post,PASSED,1:01:03:18,127,SMALL,0,0,CC
1673,15,post,PASSED,1:01:03:18,16363,MEDIUM,0,0,CC
1674,12,post,PASSED,1:01:03:18,125,SMALL,0,0,CC
1675,12,post,PASSED,1:01:03:18,467,MEDIUM,0,0,CC
1676,12,post,PASSED,1:01:03:18,166,MEDIUM,0,0,CC
1677,12,post,PASSED,1:01:03:18,128,MEDIUM,0,0,CC
1678,12,post,PASSED,1:01:03:18,97,MEDIUM,0,0,CC
1679,12,post,PASSED,1:01:03:18,517,MEDIUM,0,0,CC
1680,10,post,PASSED,1:01:03:19,265993,MEDIUM,0,2,CC
1681,10,post,PASSED,1:01:03:19,2904,SMALL,0,7,CC
1682,10,post,PASSED,1:01:03:19,2758,SMALL,0,9,CC
1683,10,post,PASSED,1:01:03:19,2645,SMALL,0,8,CC
1684,10,post,PASSED,1:01:03:19,203976,MEDIUM,0,10,CC
1685,10,post,PASSED,1:01:03:19,201009,MEDIUM,0,9,CC
1686,10,post,PASSED,1:01:03:19,3175,SMALL,0,10,CC
1687,10,post,PASSED,1:01:03:19,3040,SMALL,0,6,CC
1688,10,post,PASSED,1:01:03:19,4300,SMALL,0,5,CC
1689,10,post,PASSED,1:01:03:19,3221,SMALL,0,3,CC
1690,10,post,PASSED,1:01:03:19,2812,SMALL,0,2,CC
1691,10,post,PASSED,1:01:03:19,2664,SMALL,0,1,CC
1692,10,post,PASSED,1:01:03:19,221255,MEDIUM,0,8,CC
1693,10,post,PASSED,1:01:03:19,194093,MEDIUM,0,7,CC
1694,10,post,PASSED,1:01:03:19,217099,MEDIUM,0,5,CC
1695,10,post,PASSED,1:01:03:19,197221,MEDIUM,0,4,CC
1696,10,post,PASSED,1:01:03:19,215411,MEDIUM,0,3,CC
1697,10,post,PASSED,1:01:03:19,203731,MEDIUM,0,1,CC
1698,10,post,PASSED,1:01:03:19,2558,SMALL,0,4,CC
1699,10,post,PASSED,1:01:03:19,191659,MEDIUM,0,6,CC
1700,10,post,PASSED,1:01:03:20,38591,MEDIUM,0,4,CC
1701,10,post,PASSED,1:01:03:20,38706,MEDIUM,0,5,CC
1702,10,post,PASSED,1:01:03:20,38593,MEDIUM,0,8,CC
1703,10,post,PASSED,1:01:03:20,38678,MEDIUM,0,6,CC
1704,10,post,PASSED,1:01:03:20,38598,MEDIUM,0,7,CC
1705,14,post,PASSED,1:01:03:20,229,MEDIUM,0,0,CC
1706,10,post,PASSED,1:01:03:20,38591,MEDIUM,0,3,CC
1707,10,post,PASSED,1:01:03:20,38608,MEDIUM,0,1,CC
1708,10,post,FAILED,1:01:03:20,13100,MEDIUM,0,10,CC
1709,10,post,FAILED,1:01:03:20,12024,MEDIUM,0,5,CC
1710,10,post,FAILED,1:01:03:20,10463,MEDIUM,0,3,CC
1711,10,post,FAILED,1:01:03:20,11066,MEDIUM,0,4,CC
1712,10,post,PASSED,1:01:03:20,21687,MEDIUM,0,10,CC
1713,10,post,PASSED,1:01:03:20,21601,MEDIUM,0,9,CC
1714,10,post,PASSED,1:01:03:20,21585,MEDIUM,0,8,CC
